ID;id_season;weekly_demand;family;category;fabric;color_rgb;length_type;silhouette_type;waist_type;neck_lapel_type;sleeve_length_type;heel_shape_type;toecap_type;woven_structure;knit_structure;print_type;archetype;moment;phase_in;phase_out;life_cycle_length;num_stores;num_sizes;has_plus_sizes;price;Production
159;88;1067;Tops;Tops;TRICOT;245,244,238;Standard;Slim;;Low cut;Short;;;;Fine point;Sin Estampado;Authentic;TIME OFF;15/04/2024;09/06/2024;8;144;5;False;25.99;6707
161;86;237;Sweater;Tops;TRICOT;233,227,214;Standard;Straight;;V-Neck;Long;;;;Midpoint;Sin Estampado;Lady;CASUAL EVENT;03/04/2023;14/05/2023;6;29;3;False;49.99;482
162;87;248;T-shirt;Tops;CIRCULAR;0,0,0;Crop;Slim;;Rounded Neck;Long;;;Light;;Sin Estampado;Authentic;TIME OFF;07/08/2023;29/10/2023;12;23;5;False;15.99;2398
163;88;13757;Trousers;Bottoms;WOVEN;178,211,178;Long;;;;;;;Light;;Sin Estampado;;FORMAL WORK;26/02/2024;05/05/2024;10;821;8;False;39.99;23753
164;86;7645;Dresses;Dresses, jumpsuits and Complete set;WOVEN;245,237,193;Long;Evase;;Halter;Fine Strap;;;Light;;Sin Estampado;Lady;FORMAL EVENT;10/04/2023;04/06/2023;8;300;5;False;59.99;14314
165;87;660;Sweater;Tops;TRICOT;81,77,50;Standard;Slim;;Close-fitting;Long;;;;Fine point;Sin Estampado;Ideal;CASUAL WORK;28/08/2023;24/09/2023;4;84;7;False;19.99;4161
166;88;9414;Jackets;Outerwear;WOVEN;0,0,0;Medium;Oversize;;Shirt-style collar;Long;;;Medium;;Sin Estampado;Ideal;CASUAL WORK;12/02/2024;21/04/2024;10;597;5;False;59.99;14229
167;87;1177;Dresses;Dresses, jumpsuits and Complete set;TRICOT;255,215,0;Midi;Straight;;Close-fitting;Long;;;;Midpoint;Sin Estampado;Lady;TIME OFF;06/11/2023;31/12/2023;8;202;5;False;49.99;7547
168;87;19315;Trousers;Bottoms;WOVEN;133,65,142;Long;Straight;Adjustable / Rubber;;;;;Medium;;Sin Estampado;Ideal;FORMAL WORK;24/07/2023;29/10/2023;14;1153;7;False;39.99;30136
169;87;3386;Trousers;Bottoms;TRICOT;0,0,0;Standard;Straight;Adjustable / Rubber;;;;;;Fine point;Sin Estampado;Casual Chic;TIME OFF;04/09/2023;26/11/2023;12;125;5;False;22.99;3663
170;86;18997;T-shirt;Tops;CIRCULAR;243,242,238;Standard;Regular;;Rounded Neck;Short;;;Light;;Sin Estampado;Authentic;TIME OFF;27/03/2023;21/05/2023;8;437;7;False;12.99;32877
171;89;2313;Jeans;Bottoms;JEANS;29,80,144;Standard;Straight;Regular Waist;;;;;Medium;;Sin Estampado;;TIME OFF;08/07/2024;01/09/2024;8;157;7;False;35.99;10687
172;89;3926;Tops;Tops;TRICOT;56,62,57;Standard;Slim;;Turtle neck;Sleeveless;;;;Midpoint;Sin Estampado;;CASUAL WORK;04/11/2024;29/12/2024;8;457;4;False;29.99;12114
173;86;935;Shirt;Tops;WOVEN;217,54,28;Long;Oversize;;Shirt-style collar;Long;;;Light;;Sin Estampado;Casual Chic;CASUAL WORK;13/03/2023;07/05/2023;8;211;3;False;35.99;10468
174;89;5945;Tops;Tops;CIRCULAR;0,0,0;Standard;Slim;;Boat;Short;;;Light;;Sin Estampado;Lady;CASUAL EVENT;14/10/2024;08/12/2024;8;1036;7;False;17.99;46695
175;86;5397;Cardigans;Tops;TRICOT;29,80,144;Standard;Slim;;V-Neck;Long;;;;Fine point;Sin Estampado;;CASUAL WORK;10/04/2023;04/06/2023;8;407;7;False;25.99;15440
176;88;5015;Blazers;Outerwear;WOVEN;186,186,186;Standard;;;Flap;Long;;;Medium;;Sin Estampado;;FORMAL WORK;25/03/2024;02/06/2024;10;704;11;True;69.99;23097
177;86;25730;Trousers;Bottoms;WOVEN;229,53,129;;;Adjustable / Rubber;;;;;Light;;Sin Estampado;Lady;FORMAL WORK;27/02/2023;07/05/2023;10;769;7;False;29.99;35928
178;89;184;Coats;Outerwear;LEATHER;0,0,0;;;;;;;;;;Sin Estampado;Wow;TIME OFF;28/10/2024;22/12/2024;8;32;4;False;699.99;347
179;87;1482;Skirts;Bottoms;WOVEN;229,53,129;Short;Straight;Low Waist;;;;;Medium;;Sin Estampado;Lady;FORMAL WORK;14/08/2023;08/10/2023;8;335;7;False;29.99;10496
180;88;39069;Tops;Tops;CIRCULAR;0,0,0;Crop;Straight;;;;;;;;Sin Estampado;Lady;TIME OFF;29/04/2024;23/06/2024;8;1170;7;False;22.99;48470
181;89;1493;Trousers;Bottoms;WOVEN;145,145,144;Standard;Flared / Flare;Regular Waist;;;;;Medium;;Sin Estampado;Authentic;FORMAL WORK;18/11/2024;26/01/2025;10;325;6;False;35.99;12533
183;89;22178;Jeans;Bottoms;JEANS;243,242,238;Ankle brace;Culotte;High Waist;;;;;Medium;;Sin Estampado;;TIME OFF;29/07/2024;20/10/2024;12;845;8;False;29.99;74440
184;86;1784;Jumpsuit;Dresses, jumpsuits and Complete set;WOVEN;255,255,255;Long;Straight;;Asymmetric;Three quarters;;;Medium;;Sin Estampado;;CASUAL EVENT;02/01/2023;26/03/2023;12;170;5;False;49.99;4523
187;88;2006;Dresses;Dresses, jumpsuits and Complete set;WOVEN;79,132,84;Long;Evase;;Halter;Fine Strap;;;Light;;Sin Estampado;Casual Chic;CASUAL WORK;20/11/2023;11/02/2024;12;101;5;False;39.99;7088
188;86;20355;Shirt;Tops;WOVEN;79,132,84;Standard;Regular;;Shirt-style collar;Long;;;Light;;Flores;Casual Chic;CASUAL WORK;24/04/2023;04/06/2023;6;734;5;False;29.99;30414
189;88;18323;Blazers;Outerwear;WOVEN;81,77,50;Standard;Straight;;Flap;Long;;;Medium;;Sin Estampado;Lady;FORMAL WORK;15/01/2024;07/04/2024;12;1164;11;False;59.99;53320
191;86;8088;Trousers;Bottoms;WOVEN;29,80,144;Long;Palazzo;High Waist;;;;;Light;;Lunares/Topos;Lady;FORMAL EVENT;13/03/2023;23/04/2023;6;498;12;True;39.99;28871
192;87;50689;Shorts;Bottoms;JEANS;233,227,214;Short;Paperbag;High Waist;;;;;Medium;;Sin Estampado;;TIME OFF;01/05/2023;20/08/2023;16;915;7;False;25.99;63173
194;86;1271;Tops;Tops;CIRCULAR;193,163,124;Standard;Straight;;Rounded Neck;Fine Strap;;;Medium;;Sin Estampado;;FORMAL EVENT;20/02/2023;14/05/2023;12;103;5;False;35.99;2157
195;87;1852;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;0,0,0;Short;Slim;;Close-fitting;Wide Strap;;;Light;;Sin Estampado;Authentic;TIME OFF;22/05/2023;30/07/2023;10;144;3;False;19.99;9446
198;86;25660;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;54,31,18;Midi;Straight;;;;;;;;Sin Estampado;Casual Chic;TIME OFF;01/05/2023;25/06/2023;8;567;7;False;25.99;39524
200;89;2234;Skirts;Bottoms;JEANS;63,102,137;Long;Straight;Regular Waist;;;;;Medium;;Sin Estampado;;TIME OFF;19/08/2024;13/10/2024;8;295;5;False;35.99;15480
201;89;1863;Trousers;Bottoms;JEANS;129,105,81;Standard;Flared / Flare;Regular Waist;;;;;Medium;;Sin Estampado;Ideal;TIME OFF;21/10/2024;15/12/2024;8;175;6;False;35.99;2915
202;88;10043;Vest;Outerwear;CIRCULAR;233,227,214;Crop;Straight;;V-Neck;;;;Light;;Sin Estampado;Authentic;FORMAL WORK;13/05/2024;23/06/2024;6;349;5;False;22.99;12952
203;88;1126;Skirts;Bottoms;WOVEN;245,237,193;Asymmetric;Evase;Low Waist;;;;;Medium;;Sin Estampado;;TIME OFF;06/05/2024;30/06/2024;8;123;1;False;22.99;2449
204;87;6901;Tops;Tops;WOVEN;0,0,0;Standard;Slim;;V-Neck;Fine Strap;;;Light;;Sin Estampado;Lady;TIME OFF;05/06/2023;30/07/2023;8;440;4;False;27.99;19844
206;87;10776;Cardigans;Tops;TRICOT;49,47,72;Standard;Straight;;V-Neck;Long;;;;Thick point;Sin Estampado;Lady;CASUAL EVENT;30/10/2023;24/12/2023;8;672;7;False;39.99;17439
207;86;1014;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;189,22,62;Short;Evase;;V-Neck;Long;;;Medium;;Sin Estampado;;CASUAL EVENT;05/12/2022;26/02/2023;12;153;5;False;35.99;5955
208;87;13967;Dresses;Dresses, jumpsuits and Complete set;WOVEN;233,227,214;Short;Evase;;Low cut;Fine Strap;;;Light;;Geométric;;TIME OFF;29/05/2023;09/07/2023;6;405;7;False;27.99;20027
209;89;9106;Jackets;Outerwear;WOVEN;233,227,214;Standard;Straight;;Shirt-style collar;Long;;;Medium;;Sin Estampado;;CASUAL WORK;05/08/2024;13/10/2024;10;405;7;False;69.99;17608
210;89;30015;Trousers;Bottoms;WOVEN;49,47,72;Long;Jogger;Adjustable / Rubber;;;;;;;Sin Estampado;;CASUAL WORK;12/08/2024;03/11/2024;12;1140;5;False;35.99;52331
211;87;1576;Shirt;Tops;WOVEN;233,227,214;Standard;Straight;;Turtle neck;Long;;;Light;;Sin Estampado;;TIME OFF;16/10/2023;10/12/2023;8;173;4;False;39.99;5392
212;89;319;Tops;Tops;CIRCULAR;154,120,79;Standard;Straight;;Turtle neck;Sleeveless;;;Light;;Sin Estampado;Wow;TIME OFF;16/09/2024;10/11/2024;8;41;3;False;17.99;401
214;87;25035;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;133,65,142;Short;Straight;;V-Neck;Long;;;Medium;;Sin Estampado;Expert;CASUAL EVENT;06/11/2023;31/12/2023;8;1183;11;False;29.99;43820
215;86;1545;Dresses;Dresses, jumpsuits and Complete set;WOVEN;245,237,193;Short;Slim;;Close-fitting;Sleeveless;;;Light;;Sin Estampado;;CASUAL WORK;14/11/2022;19/03/2023;18;144;5;False;29.99;8589
216;88;12057;Shirt;Tops;WOVEN;233,227,214;Standard;Straight;;Wrap collar;Long;;;Light;;Flores;;FORMAL WORK;08/04/2024;19/05/2024;6;1093;11;True;29.99;40126
218;89;8845;T-shirt;Tops;CIRCULAR;243,242,238;Standard;Straight;;Rounded Neck;Short;;;Light;;Sin Estampado;Authentic;TIME OFF;03/06/2024;28/07/2024;8;591;7;False;15.99;29500
219;87;312;Dresses;Dresses, jumpsuits and Complete set;WOVEN;185,223,220;Long;Straight;;Low cut;Fine Strap;;;Light;;Hawaiana;;TIME OFF;22/05/2023;16/07/2023;8;58;3;False;39.99;2597
220;88;3701;Dresses;Dresses, jumpsuits and Complete set;WOVEN;189,22,62;Midi;;;Low cut;Long;;;Light;;Lunares/Topos;;FORMAL WORK;29/01/2024;10/03/2024;6;424;5;False;49.99;14697
222;89;17750;Dresses;Dresses, jumpsuits and Complete set;WOVEN;79,132,84;Long;Evase;;Low cut;Fine Strap;;;;;Otros Estampados;;FORMAL WORK;29/07/2024;08/09/2024;6;719;7;False;49.99;24397
223;88;10730;T-shirt;Tops;CIRCULAR;102,102,102;Standard;Straight;;Rounded Neck;Short;;;Light;;Sin Estampado;Lady;TIME OFF;01/04/2024;09/06/2024;10;860;7;False;12.99;51393
224;86;4986;Dresses;Dresses, jumpsuits and Complete set;WOVEN;79,132,84;Long;Evase;;Shirt-style collar;Long;;;Light;;Rayas;Wow;FORMAL WORK;06/03/2023;16/04/2023;6;703;7;False;45.99;25028
225;89;3128;Blazers;Outerwear;WOVEN;24,38,60;Standard;Regular;;Flap;Long;;;;;Sin Estampado;;FORMAL WORK;26/08/2024;03/11/2024;10;840;7;False;49.99;18388
226;89;7005;Skirts;Bottoms;WOVEN;129,105,81;Midi;Straight;Regular Waist;;;;;Light;;Figurativo;;FORMAL WORK;12/08/2024;06/10/2024;8;927;7;False;29.99;37283
227;88;11621;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;81,77,50;Midi;Slim;;Rounded Neck;Sleeveless;;;Light;;Sin Estampado;Ideal;TIME OFF;15/04/2024;23/06/2024;10;573;7;True;19.99;34520
228;87;17807;Sweater;Tops;TRICOT;233,227,214;Standard;Straight;;Rounded Neck;Long;;;;Thick point;Sin Estampado;Lady;TIME OFF;06/11/2023;31/12/2023;8;1075;7;False;39.99;23792
229;89;3457;Cardigans;Tops;TRICOT;233,227,214;Short;Straight;;Close-fitting;Short;;;;Midpoint;Sin Estampado;;CASUAL WORK;23/09/2024;17/11/2024;8;717;11;True;35.99;25947
230;88;7113;Sweater;Tops;TRICOT;233,227,214;Standard;Straight;;Pole;Long;;;;Fine point;Sin Estampado;Authentic;CASUAL WORK;12/02/2024;07/04/2024;8;647;7;False;29.99;26926
231;89;11335;Jackets;Outerwear;TRICOT;189,22,62;Standard;Straight;;Close-fitting;Long;;;;Midpoint;Sin Estampado;;CASUAL WORK;30/09/2024;24/11/2024;8;818;5;False;39.99;23151
232;87;7084;Shirt;Tops;WOVEN;0,0,0;Standard;Straight;;Turtle neck;Long;;;Light;;Otros Estampados;;FORMAL WORK;07/08/2023;01/10/2023;8;662;11;False;29.99;35111
233;87;12161;Trousers;Bottoms;WOVEN;102,102,102;Long;Slim;Regular Waist;;;;;Medium;;Sin Estampado;;FORMAL WORK;25/09/2023;03/12/2023;10;577;11;False;35.99;19242
234;89;622;Tops;Tops;TRICOT;0,0,0;Standard;Slim;;Word honor;;;;;Thick point;Sin Estampado;;CASUAL EVENT;11/11/2024;08/12/2024;4;146;3;False;29.99;4479
235;86;7854;Sweater;Tops;TRICOT;216,112,96;Standard;Straight;;Perkins;Long;;;;Midpoint;Sin Estampado;;TIME OFF;28/11/2022;22/01/2023;8;472;7;False;29.99;18510
237;86;3253;Jackets;Outerwear;WOVEN;0,0,0;Standard;Straight;;;;;;;;Sin Estampado;Lady;FORMAL WORK;05/12/2022;15/01/2023;6;306;7;False;69.99;8541
238;87;2219;Dresses;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Long;Oversize;;Asymmetric;Sleeveless;;;;;Sin Estampado;;FORMAL EVENT;02/10/2023;12/11/2023;6;109;7;False;59.99;4539
239;86;8844;Dresses;Dresses, jumpsuits and Complete set;WOVEN;197,213,99;Short;;;Off Shoulder;Long;;;Light;;Sin Estampado;Authentic;FORMAL WORK;13/03/2023;07/05/2023;8;984;7;False;45.99;38601
241;86;10713;Dresses;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Long;Evase;;Turtle neck;Sleeveless;;;Light;;Sin Estampado;Lady;FORMAL WORK;16/01/2023;07/05/2023;16;694;7;False;45.99;27298
242;88;188;Sweatshirts;Tops;CIRCULAR;49,47,72;;;;;;;;;;Sin Estampado;Lady;TIME OFF;08/04/2024;05/05/2024;4;21;3;False;45.99;351
244;87;5905;T-shirt;Tops;CIRCULAR;186,186,186;;;;;;;;;;Sin Estampado;Ideal;TIME OFF;07/08/2023;01/10/2023;8;459;5;False;15.99;22754
245;87;377;Dresses;Dresses, jumpsuits and Complete set;WOVEN;155,124,83;Short;Slim;;Close-fitting;Long;;;Light;;Otros Estampados;;CASUAL WORK;25/09/2023;05/11/2023;6;142;5;False;45.99;6641
246;89;22185;Tops;Tops;CIRCULAR;225,204,175;Standard;Straight;;Rounded Neck;Sleeveless;;;Light;;Sin Estampado;;TIME OFF;10/06/2024;04/08/2024;8;502;7;False;12.99;30692
247;86;20297;Coats;Outerwear;WOVEN;156,116,71;Medium;Straight;;Flap;Long;;;Heavy;;Sin Estampado;Lady;FORMAL WORK;24/10/2022;15/01/2023;12;936;11;True;99.99;44665
248;87;4935;T-shirt;Tops;CIRCULAR;234,229,225;Standard;Regular;;Rounded Neck;Short;;;Light;;Sin Estampado;Authentic;TIME OFF;11/09/2023;05/11/2023;8;288;5;False;15.99;14722
249;88;1164;Skirts;Bottoms;TRICOT;0,0,0;Midi;Slim;Adjustable / Rubber;;;;;;Fine point;Sin Estampado;Authentic;TIME OFF;20/11/2023;28/01/2024;10;70;5;False;29.99;4173
250;87;2847;Sweater;Tops;TRICOT;79,132,84;Standard;Oversize;;Perkins;Long;;;;Thick point;Sin Estampado;Authentic;TIME OFF;29/05/2023;20/08/2023;12;78;7;False;29.99;15178
251;87;21980;Shirt;Tops;WOVEN;29,80,144;Standard;Regular;;Shirt-style collar;Sleeveless;;;Light;;Hawaiana;;CASUAL WORK;29/05/2023;23/07/2023;8;972;7;False;22.99;43150
252;89;7863;Jumpsuit;Dresses, jumpsuits and Complete set;CIRCULAR;0,0,0;Long;Straight;;Boat;Sleeveless;;;Light;;Sin Estampado;Lady;CASUAL EVENT;26/08/2024;20/10/2024;8;528;5;False;45.99;17075
253;87;11657;Shirt;Tops;WOVEN;0,0,0;Standard;Evase;;V-Neck;Sleeveless;;;Light;;Sin Estampado;Lady;CASUAL WORK;10/07/2023;03/09/2023;8;716;11;False;25.99;27898
254;89;20851;Dresses;Dresses, jumpsuits and Complete set;TRICOT;141,173,212;Midi;Evase;;V-Neck;Wide Strap;;;;Fine point;Sin Estampado;;CASUAL WORK;20/05/2024;11/08/2024;12;1151;7;False;29.99;31221
255;86;19410;Coats;Outerwear;WOVEN;156,116,71;Medium;Slim;;Flap;Long;;;Heavy;;Sin Estampado;Lady;FORMAL WORK;05/12/2022;26/02/2023;12;901;11;True;75.99;34571
256;89;14606;Jackets;Outerwear;WOVEN;129,105,81;Long;Oversize;;Shirt-style collar;Long;;;Heavy;;Sin Estampado;Casual Chic;TIME OFF;07/10/2024;29/12/2024;12;622;7;False;89.99;28929
257;88;16387;Tops;Tops;TRICOT;49,47,72;Standard;Straight;;Close-fitting;Wide Strap;;;;Midpoint;Sin Estampado;Authentic;TIME OFF;25/03/2024;19/05/2024;8;845;6;False;22.99;27716
258;89;803;Shorts;Bottoms;WOVEN;233,227,214;;Straight;Regular Waist;;;;;;;Sin Estampado;Casual Chic;CASUAL WORK;08/07/2024;27/10/2024;16;111;5;False;25.99;3848
261;89;11153;Sweater;Tops;TRICOT;229,53,129;Standard;Straight;;Perkins;Long;;;;Fine point;Sin Estampado;Expert;CASUAL WORK;07/10/2024;01/12/2024;8;445;6;True;29.99;17522
262;87;4558;T-shirt;Tops;CIRCULAR;189,22,62;Standard;Slim;;Rounded Neck;Short;;;Light;;Sin Estampado;Authentic;TIME OFF;24/07/2023;12/11/2023;16;139;6;False;7.99;49136
263;89;14778;Jackets;Outerwear;TRICOT;49,47,72;Standard;Straight;;Rounded Neck;Long;;;Light;Midpoint;Sin Estampado;;CASUAL WORK;02/09/2024;27/10/2024;8;952;5;False;39.99;32061
265;88;297;Coats;Outerwear;WOVEN;255,166,156;Standard;;;Close-fitting;;;;Light;;Sin Estampado;Expert;CASUAL EVENT;26/02/2024;21/04/2024;8;59;1;False;39.99;2331
266;89;13039;Dresses;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Short;Slim;;Shirt-style collar;Short;;;Medium;;Sin Estampado;;FORMAL WORK;26/08/2024;20/10/2024;8;940;11;True;29.99;33522
267;86;646;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;243,242,238;Long;Slim;;;Sleeveless;;;Medium;;Sin Estampado;;FORMAL EVENT;06/03/2023;28/05/2023;12;97;5;False;49.99;2657
268;89;539;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;0,0,0;Long;Straight;;V-Neck;Short;;;Light;;Sin Estampado;Authentic;TIME OFF;23/09/2024;01/12/2024;10;128;5;False;39.99;5056
269;87;40508;Sweatshirts;Tops;CIRCULAR;225,204,175;Standard;Regular;;Rounded Neck;Long;;;Medium;;Sin Estampado;Casual Chic;TIME OFF;07/08/2023;29/10/2023;12;1178;7;False;25.99;78794
270;87;15852;Blazers;Outerwear;WOVEN;156,116,71;Standard;Straight;;Flap;Long;;;Medium;;Sin Estampado;Lady;FORMAL WORK;07/08/2023;12/11/2023;14;836;11;False;59.99;40042
271;86;9856;Shirt;Tops;WOVEN;141,173,212;;Regular;;;;;;;;Rayas;Authentic;CASUAL WORK;24/04/2023;18/06/2023;8;858;11;True;22.99;32146
272;86;9419;Dresses;Dresses, jumpsuits and Complete set;TRICOT;30,40,101;Long;Evase;;V-Neck;Sleeveless;;;;Fine point;Sin Estampado;;CASUAL WORK;17/04/2023;11/06/2023;8;429;6;False;29.99;16515
273;88;3385;Swimwear;Accesories, Swim and Intimate;CIRCULAR;147,135,125;;;;;;;;;;Sin Estampado;Expert;TIME OFF;01/04/2024;07/07/2024;14;104;4;False;19.99;5686
274;89;24451;Jackets;Outerwear;JEANS;245,244,238;Standard;Slim;;Shirt-style collar;Long;;;Medium;;Sin Estampado;;TIME OFF;03/06/2024;25/08/2024;12;1065;11;True;29.99;54987
277;88;15058;Tops;Tops;TRICOT;30,40,101;Standard;Slim;;Rounded Neck;Sleeveless;;;;Fine point;Sin Estampado;;CASUAL WORK;08/04/2024;02/06/2024;8;1076;7;False;19.99;43454
279;88;3549;Shirt;Tops;WOVEN;64,84,114;Standard;Oversize;;Shirt-style collar;Long;;;Light;;Milrayas;;FORMAL WORK;19/02/2024;14/04/2024;8;634;5;False;35.99;21406
280;86;1523;Trousers;Bottoms;CIRCULAR;81,77,50;Standard;;Adjustable / Rubber;;;;;Light;;Sin Estampado;;TIME OFF;10/04/2023;04/06/2023;8;196;7;False;29.99;11910
281;86;3272;Tops;Tops;CIRCULAR;178,211,178;Standard;Slim;;Rounded Neck;Fine Strap;;;Light;;Sin Estampado;Casual Chic;TIME OFF;27/02/2023;23/04/2023;8;493;7;False;15.99;20129
282;86;3335;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;0,0,0;Short;Straight;;Rounded Neck;Long;;;Light;;Flores;;CASUAL WORK;30/01/2023;26/03/2023;8;308;7;False;19.99;17075
283;86;7796;Shirt;Tops;WOVEN;229,53,129;;;;Draped;Sleeveless;;;Light;;Sin Estampado;Lady;FORMAL EVENT;13/03/2023;23/04/2023;6;572;5;False;25.99;21628
286;86;15321;Trousers;Bottoms;WOVEN;0,0,0;;;;;;;;;;Sin Estampado;Lady;FORMAL WORK;16/01/2023;09/04/2023;12;906;8;False;29.99;35382
287;86;1469;Dresses;Dresses, jumpsuits and Complete set;WOVEN;255,215,0;Long;Evase;;Close-fitting;Sleeveless;;;Light;;Sin Estampado;;FORMAL EVENT;20/02/2023;14/05/2023;12;125;5;False;39.99;3526
288;89;2827;Skirts;Bottoms;WOVEN;79,132,84;Long;Evase;Adjustable / Rubber;;;;;Light;;Otros Estampados;;CASUAL EVENT;21/10/2024;15/12/2024;8;420;7;False;39.99;11719
289;89;19595;Shirt;Tops;WOVEN;233,227,214;Standard;;;;Sleeveless;;;Light;;Sin Estampado;;FORMAL WORK;05/08/2024;29/09/2024;8;968;7;False;22.99;47469
290;89;60362;Skirts;Bottoms;WOVEN;0,0,0;Midi;Evase;Adjustable / Rubber;;;;;Medium;;Sin Estampado;;FORMAL WORK;08/07/2024;10/11/2024;18;1239;11;True;35.99;119422
292;86;836;Dresses;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Short;Straight;;Low cut;Long;;;Light;;Sin Estampado;Casual Chic;TIME OFF;24/04/2023;04/06/2023;6;146;4;False;45.99;8304
293;89;21027;Sweater;Tops;TRICOT;49,47,72;Medium;Straight;;Perkins;Long;;;;Fine point;Sin Estampado;;TIME OFF;16/09/2024;08/12/2024;12;1198;7;False;29.99;37328
294;86;1407;Dresses;Dresses, jumpsuits and Complete set;TRICOT;0,0,0;Short;Slim;;Word honor;Sleeveless;;;;Fine point;Sin Estampado;Casual Chic;CASUAL EVENT;24/04/2023;18/06/2023;8;210;7;False;35.99;8307
296;89;1412;Sweater;Tops;TRICOT;225,204,175;Medium;Straight;;Close-fitting;Short;;;;Thick point;Sin Estampado;;TIME OFF;29/07/2024;25/08/2024;4;204;3;False;29.99;8290
299;86;18897;Jumpsuit;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Ankle brace;Straight;;Wrap collar;Sleeveless;;;Medium;;Sin Estampado;Lady;FORMAL WORK;16/01/2023;07/05/2023;16;1191;11;True;49.99;41864
300;89;12567;Coats;Outerwear;SYNTHETIC LEATHER;0,0,0;Long;Slim;;Flap;Long;;;Heavy;;Sin Estampado;Lady;CASUAL EVENT;28/10/2024;05/01/2025;10;387;7;False;119.99;14359
302;89;10317;Trousers;Bottoms;WOVEN;233,227,214;Long;;Regular Waist;;;;;Light;;Sin Estampado;;FORMAL EVENT;29/07/2024;22/09/2024;8;342;7;False;49.99;15590
304;89;667;Dresses;Dresses, jumpsuits and Complete set;WOVEN;129,105,81;Long;Straight;;Shirt-style collar;Long;;;Medium;;Animal;;CASUAL WORK;21/10/2024;01/12/2024;6;217;7;False;39.99;8629
305;88;5460;Dresses;Dresses, jumpsuits and Complete set;WOVEN;29,80,144;Midi;Evase;;Halter;Sleeveless;;;Light;;Sin Estampado;;FORMAL EVENT;06/05/2024;14/07/2024;10;1057;7;False;69.99;40064
306;89;2760;Skirts;Bottoms;JEANS;24,38,60;Crop;Straight;Low Waist;Shirt-style collar;Short;;;Medium;;Sin Estampado;;TIME OFF;23/09/2024;17/11/2024;8;187;5;False;35.99;3525
308;87;5041;Tops;Tops;WOVEN;145,145,144;Standard;Oversize;;Halter;Wide Strap;;;Medium;;Sin Estampado;;CASUAL EVENT;07/08/2023;01/10/2023;8;349;5;False;25.99;16525
309;88;7674;Shirt;Tops;CIRCULAR;81,77,50;Long;Straight;;Shirt-style collar;Long;;;Light;;Sin Estampado;Wow;CASUAL WORK;29/01/2024;07/04/2024;10;434;7;False;25.99;23553
311;86;37082;Jeans;Bottoms;JEANS;175,198,207;Standard;Straight;Regular Waist;;;;;Medium;;Sin Estampado;;TIME OFF;13/02/2023;04/06/2023;16;791;8;False;29.99;70239
313;89;55320;Jeans;Bottoms;JEANS;45,57,78;Long;Wide leg;High Waist;;;;;;;Sin Estampado;;TIME OFF;26/08/2024;17/11/2024;12;1038;11;True;29.99;108482
314;87;2071;Blazers;Outerwear;WOVEN;0,0,0;;;;Tuxedo;Long;;;Medium;;Sin Estampado;Ideal;FORMAL EVENT;06/11/2023;31/12/2023;8;182;5;False;89.99;7129
315;87;50350;Sweater;Tops;TRICOT;233,227,214;Standard;Straight;;Perkins;Long;;;;Fine point;Sin Estampado;Casual Chic;CASUAL WORK;28/08/2023;19/11/2023;12;1216;11;False;29.99;80688
316;86;24645;Coats;Outerwear;WOVEN;162,130,120;Long;Oversize;;Flap;Long;;;Heavy;;Sin Estampado;Casual Chic;CASUAL WORK;28/11/2022;19/02/2023;12;858;7;False;119.99;30202
318;86;4342;Trousers;Bottoms;WOVEN;170,67,48;Long;Straight;Regular Waist;;;;;Medium;;Paisley;Lady;CASUAL EVENT;27/03/2023;07/05/2023;6;517;6;False;35.99;20552
319;86;2822;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;79,132,84;Midi;Straight;;Rounded Neck;Long;;;Medium;;Sin Estampado;;FORMAL EVENT;06/03/2023;28/05/2023;12;166;5;False;49.99;5824
320;88;7960;Jumpsuit;Dresses, jumpsuits and Complete set;JEANS;23,26,28;Long;Slim;;Shirt-style collar;Long;;;Medium;;Sin Estampado;Casual Chic;CASUAL WORK;27/11/2023;17/03/2024;16;766;7;False;49.99;28277
323;87;2550;Sweater;Tops;TRICOT;235,205,207;Standard;Straight;;Rounded Neck;Long;;;;Midpoint;Sin Estampado;Casual Chic;TIME OFF;16/10/2023;10/12/2023;8;174;5;False;39.99;6649
324;86;5633;Shirt;Tops;CIRCULAR;79,132,84;Long;Straight;;;;;;;;Sin Estampado;;TIME OFF;13/03/2023;07/05/2023;8;502;7;False;25.99;21196
325;86;4764;Sweater;Tops;TRICOT;233,227,214;Standard;;;;;;;;Midpoint;Sin Estampado;;TIME OFF;28/11/2022;22/01/2023;8;355;7;False;39.99;16016
