ID;id_season;weekly_demand;family;category;fabric;color_rgb;length_type;silhouette_type;waist_type;neck_lapel_type;sleeve_length_type;heel_shape_type;toecap_type;woven_structure;knit_structure;print_type;archetype;moment;phase_in;phase_out;life_cycle_length;num_stores;num_sizes;has_plus_sizes;price;Production
282;86;3335;4;2;0;0;9;27;-1;19;1;;;2;-1;7;-1;1;107;95;8;308;7;False;19.99;17075
283;86;7796;15;4;5;132;-1;-1;-1;4;3;;;2;-1;20;5;2;45;82;6;572;5;False;25.99;21628
286;86;15321;24;1;5;0;-1;-1;-1;-1;-1;;;-1;-1;20;5;3;55;30;12;906;8;False;29.99;35382
287;86;1469;4;2;5;174;4;8;-1;3;3;;;2;-1;20;-1;2;70;50;12;125;5;False;39.99;3526
288;89;2827;17;1;5;222;4;8;0;-1;-1;;;2;-1;15;-1;0;75;55;8;420;7;False;39.99;11719
289;89;19595;15;4;5;138;10;-1;-1;-1;3;;;2;-1;20;-1;3;17;105;8;968;7;False;22.99;47469
290;89;60362;17;1;5;0;7;8;0;-1;-1;;;3;-1;20;-1;3;29;35;18;1239;11;True;35.99;119422
292;86;836;4;2;5;0;9;27;-1;11;1;;;2;-1;20;1;4;84;12;6;146;4;False;45.99;8304
293;89;21027;18;4;4;194;6;27;-1;16;1;;;-1;0;20;-1;4;56;28;12;1198;7;False;29.99;37328
294;86;1407;4;2;4;0;9;25;-1;25;3;;;-1;0;20;1;0;84;65;8;210;7;False;35.99;8307
296;89;1412;18;4;4;125;6;27;-1;3;2;;;-1;3;20;-1;4;106;91;4;204;3;False;29.99;8290
299;86;18897;8;2;5;0;0;27;-1;26;3;;;3;-1;20;5;3;55;23;16;1191;11;True;49.99;41864
300;89;12567;3;3;3;0;4;25;-1;5;1;;;1;-1;20;5;0;101;14;10;387;7;False;119.99;14359
302;89;10317;24;1;5;138;4;-1;3;-1;-1;;;2;-1;20;-1;2;106;79;8;342;7;False;49.99;15590
304;89;667;4;2;5;23;4;27;-1;20;1;;;3;-1;0;-1;1;75;2;6;217;7;False;39.99;8629
305;88;5460;4;2;5;178;7;8;-1;7;3;;;2;-1;20;-1;2;21;51;10;1057;7;False;69.99;40064
306;89;2760;17;1;1;153;3;27;2;20;2;;;3;-1;20;-1;4;82;62;8;187;5;False;35.99;3525
308;87;5041;22;4;5;38;10;15;-1;7;5;;;3;-1;20;-1;0;23;1;8;349;5;False;25.99;16525
309;88;7674;15;4;0;225;4;27;-1;20;1;;;2;-1;20;6;1;103;22;10;434;7;False;25.99;23553
311;86;37082;7;1;1;70;10;27;3;-1;-1;;;3;-1;20;-1;4;44;12;16;791;8;False;29.99;70239
313;89;55320;7;1;1;191;4;31;1;-1;-1;;;-1;-1;20;-1;4;94;62;12;1038;11;True;29.99;108482
314;87;2071;0;3;5;0;-1;-1;-1;23;1;;;3;-1;20;4;2;22;112;8;182;5;False;89.99;7129
315;87;50350;18;4;4;138;10;27;-1;16;1;;;-1;0;20;1;1;100;71;12;1216;11;False;29.99;80688
316;86;24645;3;3;5;56;4;15;-1;5;1;;;1;-1;20;1;1;102;68;12;858;7;False;119.99;30202
318;86;4342;24;1;5;67;4;27;3;-1;-1;;;3;-1;16;5;0;97;23;6;517;6;False;35.99;20552
319;86;2822;4;2;0;222;7;27;-1;19;1;;;3;-1;20;-1;2;20;102;12;166;5;False;49.99;5824
320;88;7960;8;2;1;134;4;25;-1;20;1;;;3;-1;20;1;1;99;60;16;766;7;False;49.99;28277
323;87;2550;18;4;4;143;10;27;-1;19;1;;;-1;2;20;1;4;57;36;8;174;5;False;39.99;6649
324;86;5633;15;4;0;222;4;27;-1;-1;-1;;;-1;-1;20;-1;4;45;23;8;502;7;False;25.99;21196
325;86;4764;18;4;4;138;10;-1;-1;-1;-1;;;-1;2;20;-1;4;102;78;8;355;7;False;39.99;16016
327;89;21655;24;1;5;38;4;11;0;-1;-1;;;-1;-1;20;-1;1;68;35;12;1123;5;False;35.99;42871
328;87;201;24;1;5;50;4;16;0;-1;-1;;;2;-1;20;3;2;105;84;8;68;5;False;49.99;2545
329;88;795;4;2;5;132;4;8;-1;3;3;;;2;-1;20;0;0;15;111;8;94;5;False;39.99;3337
331;86;17769;22;4;0;166;10;27;-1;19;3;;;2;-1;20;-1;1;33;12;8;595;11;True;15.99;34777
333;86;13766;0;3;5;37;10;27;-1;5;1;;;2;-1;20;4;3;45;76;10;838;7;False;69.99;29225
334;88;2620;4;2;5;59;9;25;-1;3;1;;;2;-1;20;-1;3;99;21;6;304;7;False;29.99;18028
336;89;7541;2;4;4;116;10;27;-1;24;1;;;-1;2;20;-1;4;24;2;8;627;7;False;29.99;20393
339;88;4023;15;4;5;160;3;21;-1;20;1;;;2;-1;19;1;1;88;70;8;400;5;False;25.99;19601
341;87;16064;18;4;4;77;6;25;-1;16;1;;;-1;0;20;5;1;22;112;8;604;7;False;29.99;17936
343;86;1396;4;2;5;99;1;-1;-1;13;0;;;2;-1;20;0;2;45;82;6;93;4;False;79.99;3032
344;87;43908;4;2;0;178;7;27;-1;24;0;;;2;-1;7;4;4;67;98;10;1118;7;False;25.99;80573
345;89;899;4;2;5;55;9;25;-1;20;2;;;-1;-1;20;-1;4;106;73;12;111;5;False;35.99;7355
346;86;5845;21;4;0;166;10;25;-1;24;2;;;2;-1;20;0;4;16;59;6;556;7;False;12.99;32326
347;88;4925;15;4;5;178;10;27;-1;26;1;;;2;-1;20;-1;2;21;109;8;674;7;False;35.99;24191
348;87;5224;2;4;4;162;10;27;-1;20;1;;;-1;0;20;0;1;37;18;8;357;7;False;49.99;16293
349;86;448;22;4;0;166;-1;-1;-1;-1;-1;;;-1;-1;20;6;0;59;38;8;63;7;False;19.99;4459
350;89;16089;18;4;4;138;6;27;-1;3;1;;;-1;0;20;-1;1;68;105;6;1114;5;False;35.99;51775
351;87;34144;24;1;5;178;3;27;0;-1;-1;;;2;-1;7;2;4;105;32;6;821;11;False;27.99;49345
352;89;8063;17;1;5;23;9;25;-1;-1;-1;;;2;-1;0;-1;3;31;73;6;678;4;False;29.99;24675
354;87;604;23;3;2;0;4;15;-1;5;-1;;;1;-1;20;4;3;37;18;8;82;5;False;349.99;1634
355;88;1842;2;4;4;138;10;27;-1;24;1;;;-1;2;20;0;4;99;74;8;189;5;False;39.99;8386
357;89;18479;15;4;0;23;10;27;-1;24;1;;;2;-1;20;5;4;5;35;10;660;10;True;22.99;42435
358;86;26367;21;4;0;132;10;27;-1;19;2;;;2;-1;20;0;4;84;65;8;520;11;True;15.99;34731
359;89;13577;24;1;5;125;5;16;0;-1;-1;;;2;-1;20;-1;4;60;26;12;562;6;False;27.99;26064
360;88;26953;21;4;0;166;10;21;-1;19;2;;;2;-1;20;3;4;88;5;10;1014;11;True;15.99;51737
361;86;269;15;4;5;138;-1;-1;-1;20;1;;;2;-1;20;-1;2;71;108;6;33;5;False;150.0;676
364;86;9980;22;4;0;138;-1;-1;-1;-1;-1;;;-1;-1;20;6;0;84;65;8;550;7;False;19.99;24513
365;86;773;15;4;5;149;10;27;-1;24;3;;;2;-1;20;-1;1;107;82;12;151;5;False;25.99;5289
367;87;543;0;3;5;31;10;21;-1;5;1;;;3;-1;20;5;3;23;54;10;132;5;False;59.99;2670
368;88;24045;18;4;4;138;10;15;-1;22;1;;;-1;3;20;5;4;99;11;10;883;7;False;29.99;29083
369;86;2691;4;2;0;0;9;27;-1;-1;-1;;;-1;-1;20;1;0;96;82;8;299;3;False;29.99;13790
372;87;1135;8;2;5;133;4;27;-1;3;1;;;2;-1;20;0;2;105;84;8;125;5;False;79.99;3079
373;87;15743;0;3;5;0;10;27;-1;-1;-1;;;-1;-1;20;5;3;37;71;10;934;11;False;59.99;34079
374;87;4795;0;3;3;0;10;27;-1;5;1;;;1;-1;20;5;3;100;18;10;330;7;False;69.99;15013
375;87;3772;17;1;0;0;7;25;0;-1;-1;;;2;-1;20;1;4;23;1;8;442;7;False;22.99;15638
376;88;803;15;4;5;222;10;21;-1;20;1;;;2;-1;20;1;1;73;37;12;65;4;False;29.99;5358
377;89;12129;15;4;5;222;10;21;-1;20;1;;;2;-1;15;-1;3;106;26;6;901;11;True;29.99;38827
379;86;10898;24;1;5;38;4;27;3;-1;-1;;;2;-1;20;1;3;33;65;10;412;8;False;39.99;14903
380;88;90;5;0;5;161;-1;-1;-1;-1;-1;;;-1;-1;20;3;4;11;83;16;27;4;False;22.99;1008
381;86;1877;15;4;5;126;10;15;-1;22;1;;;2;-1;20;1;4;59;102;6;228;4;False;39.99;11228
382;87;507;15;4;5;231;10;15;-1;20;2;;;2;-1;20;1;1;74;106;10;76;5;False;35.99;2651
383;88;70922;2;4;4;0;10;27;-1;24;1;;;-1;0;20;0;1;39;96;24;1126;11;False;22.99;223205
384;87;838;6;3;1;208;9;15;-1;20;1;;;3;-1;20;-1;4;48;18;12;50;6;False;29.99;5103
385;86;8485;24;1;5;143;4;27;3;-1;-1;;;2;-1;20;5;2;45;23;8;844;12;False;45.99;40424
386;88;276;5;0;5;37;-1;-1;-1;-1;-1;;;-1;-1;20;3;4;11;83;16;37;4;False;25.99;1337
388;88;524;4;2;0;95;4;27;-1;24;0;;;2;-1;20;0;0;0;37;6;60;5;False;39.99;3158
389;87;8963;21;4;0;139;4;15;-1;19;1;;;2;-1;20;1;4;48;27;8;339;7;False;19.99;21192
390;87;18694;18;4;4;185;10;27;-1;19;1;;;-1;3;19;1;4;32;10;8;954;11;False;29.99;31815
391;89;1962;18;4;4;138;10;27;-1;22;1;;;-1;3;20;-1;4;49;28;8;343;3;False;49.99;10839
393;88;2756;21;4;0;178;10;27;-1;19;1;;;2;-1;20;3;4;40;22;8;343;5;False;15.99;20049
395;89;376;4;2;5;178;7;8;-1;20;2;;;2;-1;20;-1;1;94;2;14;90;5;False;45.99;4037
396;89;5875;2;4;4;0;10;27;-1;19;1;;;-1;2;20;-1;0;101;81;8;794;5;False;39.99;21682
398;86;4952;4;2;5;178;4;8;-1;26;1;;;2;-1;7;1;1;20;57;6;384;11;True;39.99;21847
399;87;1257;17;1;0;0;4;25;1;-1;-1;;;3;-1;20;0;1;74;54;8;147;5;False;29.99;7104
400;88;2019;4;2;5;222;4;8;-1;11;3;;;2;-1;20;-1;4;46;31;4;72;4;False;69.99;3056
401;86;1666;15;4;5;99;-1;-1;-1;26;1;;;2;-1;20;5;2;45;82;6;199;5;True;35.99;10533
402;89;493;4;2;5;14;9;25;-1;3;1;;;3;-1;20;-1;2;13;2;4;65;4;False;99.99;3189
403;86;3798;21;4;0;162;10;25;-1;19;1;;;2;-1;20;-1;1;102;78;8;309;7;False;19.99;19043
404;87;845;21;4;0;138;-1;-1;-1;-1;-1;;;-1;-1;20;1;4;6;97;8;181;5;False;19.99;11696
405;86;37278;4;2;5;158;4;27;-1;20;3;;;2;-1;7;6;1;84;65;8;1109;11;True;29.99;51739
407;88;20318;18;4;4;222;10;27;-1;19;1;;;-1;0;20;0;1;51;33;8;1112;11;False;29.99;43400
408;89;27772;3;3;5;116;6;21;-1;15;1;;;3;-1;20;1;1;56;28;12;1244;7;False;69.99;46011
409;88;6120;25;3;5;138;10;27;-1;-1;-1;;;-1;-1;20;1;1;52;83;10;322;6;False;29.99;17824
410;89;1456;17;1;5;23;5;8;3;-1;-1;;;3;-1;20;-1;1;38;81;6;148;5;False;59.99;3325
411;88;432;8;2;5;206;9;27;-1;20;2;;;2;-1;20;0;4;39;11;8;55;4;False;39.99;4374
412;87;2847;17;1;5;0;8;-1;2;-1;-1;;;3;-1;20;1;1;22;112;8;449;4;False;39.99;7302
413;88;17345;24;1;4;94;4;-1;3;-1;-1;;;-1;0;20;5;4;99;11;10;867;7;False;25.99;30757
414;89;614;16;1;1;125;-1;2;2;-1;-1;;;-1;-1;20;-1;4;82;62;8;127;6;False;35.99;4043
415;89;2789;7;1;1;225;10;26;1;-1;-1;;;-1;-1;20;-1;4;13;107;8;471;8;False;29.99;26779
417;87;12339;4;2;0;157;4;27;-1;7;3;;;2;-1;20;5;4;16;110;8;700;11;False;25.99;26631
418;88;614;0;3;5;0;-1;-1;-1;15;1;;;3;-1;20;-1;3;40;22;8;219;7;False;69.99;8003
421;89;10191;8;2;0;0;4;25;-1;20;2;;;-1;-1;20;5;1;17;99;12;535;5;False;45.99;18641
422;88;7683;15;4;5;160;10;25;-1;20;1;;;2;-1;7;1;1;36;17;8;1108;7;False;29.99;29998
423;89;28847;19;4;0;194;10;21;-1;-1;-1;;;3;-1;20;0;4;68;35;12;870;7;False;29.99;49511
425;89;638;15;4;5;160;3;27;-1;22;1;;;2;-1;20;-1;0;56;35;8;63;5;False;39.99;6500
426;87;3711;11;3;5;125;9;27;-1;22;-1;;;1;-1;20;1;4;37;71;10;391;7;False;49.99;19678
427;87;28888;7;1;1;208;10;20;2;-1;-1;;;3;-1;20;-1;4;48;10;16;913;12;False;25.99;88768
429;88;440;17;1;5;38;7;19;2;-1;-1;;;3;-1;20;1;3;103;75;12;67;6;False;35.99;6673
430;86;1447;4;2;3;0;9;-1;-1;-1;-1;;;-1;-1;20;-1;2;102;78;8;137;5;False;39.99;5833
431;88;8077;22;4;0;222;10;25;-1;19;0;;;2;-1;20;5;4;27;109;12;642;7;False;12.99;25356
434;89;1163;15;4;5;21;4;15;-1;-1;1;;;2;-1;20;-1;3;17;105;8;339;5;False;39.99;16043
436;87;23515;16;1;1;134;9;26;1;-1;-1;;;3;-1;20;-1;4;16;98;12;835;8;False;22.99;47130
437;89;15837;19;4;0;116;10;21;-1;-1;-1;;;3;-1;20;0;4;68;35;12;654;7;False;29.99;34788
438;86;970;22;4;5;162;3;27;-1;19;3;;;2;-1;20;0;4;28;65;6;108;4;False;27.99;6527
439;89;4298;4;2;4;138;7;27;-1;22;1;;;-1;3;20;-1;4;75;55;8;693;7;False;39.99;22764
440;87;40575;25;3;0;0;3;27;-1;24;-1;;;2;-1;20;5;1;23;97;16;1151;7;False;22.99;54544
441;88;2389;24;1;5;23;4;25;3;-1;-1;;;-1;-1;20;4;1;0;89;8;259;5;False;39.99;10927
442;87;5205;3;3;5;153;6;27;-1;-1;-1;;;-1;-1;20;1;2;57;88;10;485;11;False;89.99;10269
443;87;16818;15;4;5;138;10;27;-1;19;1;;;2;-1;20;-1;3;12;45;10;886;11;False;27.99;32474
446;86;30113;10;1;0;0;4;-1;3;-1;-1;;;2;-1;20;-1;1;76;42;12;1127;10;False;25.99;60140
448;89;31824;7;1;1;181;4;10;1;-1;-1;;;3;-1;20;-1;4;5;87;12;610;8;False;29.99;57116
449;86;48239;18;4;4;194;10;15;-1;16;1;;;-1;3;20;-1;4;107;82;12;1138;11;True;29.99;62845
450;88;1619;21;4;0;166;10;21;-1;19;2;;;3;-1;20;-1;4;78;58;8;150;5;False;12.99;7839
452;87;5966;17;1;3;138;7;8;1;-1;-1;;;1;-1;20;5;3;12;97;12;417;7;False;59.99;14716
453;88;101;21;4;0;222;-1;-1;-1;-1;-1;;;-1;-1;20;5;4;27;17;4;14;3;False;29.99;262
454;87;16710;4;2;4;0;7;8;-1;16;1;;;-1;0;20;5;4;100;80;8;862;7;False;29.99;37429
456;87;15801;15;4;5;162;10;15;-1;20;1;;;2;-1;20;-1;3;100;18;10;856;11;False;29.99;35157
457;87;5807;12;3;5;50;9;15;-1;20;-1;;;3;-1;20;4;4;12;106;8;273;3;False;99.99;8756
458;87;7218;7;1;1;68;10;27;1;-1;-1;;;3;-1;20;-1;4;6;36;10;429;8;False;35.99;15985
459;86;2207;24;1;5;116;10;-1;3;-1;-1;;;-1;-1;20;1;4;71;50;8;179;5;False;45.99;10855
460;86;777;25;3;5;125;-1;25;-1;5;-1;;;3;-1;20;4;3;8;102;8;116;5;False;89.99;4635
463;86;6834;15;4;5;166;10;25;-1;20;1;;;2;-1;20;-1;3;50;4;20;192;5;False;19.99;12992
465;87;4358;4;2;5;0;9;8;-1;22;3;;;2;-1;20;-1;3;86;61;8;515;7;False;39.99;17200
466;88;32549;18;4;4;120;10;27;-1;17;1;;;-1;0;20;4;1;51;33;8;1139;7;False;22.99;82207
467;89;1872;1;4;0;138;-1;-1;-1;-1;-1;;;-1;-1;20;5;4;68;35;12;307;5;False;19.99;13910
468;86;5233;24;1;0;222;4;16;-1;-1;-1;;;2;-1;20;-1;1;8;102;8;295;7;False;29.99;19512
469;86;10038;21;4;0;157;-1;-1;-1;-1;-1;;;-1;-1;20;1;4;84;12;6;472;7;False;15.99;25853
470;87;21175;22;4;4;0;10;25;-1;0;3;;;-1;0;20;0;0;35;8;8;1128;7;False;17.99;45414
471;86;604;4;2;5;132;9;-1;-1;11;0;;;2;-1;20;-1;2;71;108;6;50;4;False;160.0;529
473;86;5044;17;1;1;178;8;25;3;-1;-1;;;3;-1;20;5;4;33;6;12;468;7;False;29.99;26648
474;86;1874;15;4;5;0;10;25;-1;24;1;;;2;-1;20;1;0;111;40;6;336;4;False;39.99;14008
476;89;11637;22;4;0;64;10;27;-1;19;3;;;2;-1;20;5;4;60;39;8;926;7;False;12.99;28523
478;87;439;22;4;5;138;10;27;-1;14;3;;;2;-1;20;-1;2;86;8;6;56;4;False;49.99;4840
479;86;15479;15;4;0;0;-1;21;-1;20;1;;;2;-1;20;-1;1;102;68;12;954;11;True;25.99;42957
480;89;277;17;1;5;162;4;8;0;-1;-1;;;2;-1;20;3;3;94;55;16;43;5;False;49.99;1716
483;87;6262;4;2;5;0;9;27;-1;11;0;;;2;-1;20;-1;1;105;32;6;501;7;False;25.99;20330
484;87;6611;2;4;4;0;10;25;-1;17;-1;;;-1;0;20;1;1;100;27;6;340;5;False;19.99;14633
485;86;10517;13;4;0;49;10;27;-1;17;1;;;2;-1;20;-1;1;102;78;8;750;7;False;19.99;39712
486;89;13005;7;1;1;202;10;31;3;-1;-1;;;3;-1;20;-1;4;75;55;8;666;8;False;35.99;24930
487;87;2058;18;4;4;0;10;15;-1;17;-1;;;-1;0;20;4;4;23;8;4;132;11;False;39.99;11089
490;87;239;5;0;5;14;-1;-1;-1;-1;-1;;;-1;-1;20;5;4;6;74;16;45;3;False;29.99;1569
491;88;2666;7;1;1;73;0;27;1;-1;-1;;;3;-1;20;-1;4;62;44;8;344;8;False;39.99;22870
492;86;7629;8;2;5;67;4;27;-1;26;3;;;2;-1;16;5;0;97;23;6;798;7;False;49.99;28642
493;89;22148;8;2;5;153;4;-1;-1;-1;3;;;2;-1;18;-1;3;56;35;8;939;7;False;59.99;34661
495;89;8523;7;1;1;191;4;31;2;-1;-1;;;3;-1;20;-1;4;24;2;8;648;8;False;39.99;18808
496;86;284;4;2;4;222;9;27;-1;11;5;;;-1;1;20;-1;1;20;108;8;71;3;False;69.99;1628
498;89;1968;2;4;4;23;10;27;-1;24;1;;;-1;2;20;-1;4;108;87;8;315;3;False;59.99;11564
499;87;988;24;1;5;49;2;7;0;-1;-1;;;2;-1;20;2;4;105;61;16;175;5;False;35.99;4112
500;88;11113;18;4;4;50;10;27;-1;22;1;;;-1;0;20;0;1;39;7;12;1044;7;False;22.99;50579
502;86;2224;21;4;0;140;10;21;-1;-1;-1;;;-1;-1;20;-1;1;102;78;8;198;7;False;15.99;13388
503;86;7316;4;2;5;0;9;8;-1;11;1;;;2;-1;7;-1;1;102;25;6;494;7;False;39.99;21531
505;86;9558;24;1;5;37;10;27;0;-1;-1;;;2;-1;20;1;3;33;12;8;392;11;True;39.99;20802
507;87;630;6;3;5;222;10;27;-1;20;1;;;1;-1;20;5;1;63;45;8;141;5;False;59.99;3236
508;86;1550;4;2;5;31;4;27;-1;24;1;;;2;-1;20;-1;2;71;38;12;129;5;False;79.99;2074
509;89;7604;2;4;4;120;10;27;-1;24;1;;;-1;0;20;5;4;9;62;24;1150;11;True;22.99;99779
510;89;1754;3;3;5;225;4;-1;-1;5;1;;;1;-1;20;-1;1;49;28;8;596;7;False;159.99;12023
511;89;23995;7;1;1;191;10;26;1;-1;-1;;;-1;-1;20;3;4;5;87;12;847;8;False;29.99;47578
512;87;44983;22;4;0;178;10;25;-1;19;3;;;2;-1;20;1;4;79;46;12;1153;7;False;9.99;49352
513;87;1356;21;4;0;162;3;25;-1;13;2;;;3;-1;19;0;4;93;61;12;140;5;False;15.99;6017
514;89;10272;15;4;5;178;4;27;-1;20;1;;;2;-1;20;-1;3;68;47;8;822;7;False;29.99;33068
515;86;1834;22;4;4;157;3;25;-1;11;5;;;-1;3;20;5;4;28;65;6;214;4;False;19.99;9900
516;88;8230;8;2;5;162;4;27;-1;19;3;;;3;-1;15;-1;3;27;70;6;651;6;False;59.99;18482
517;86;889;24;1;5;200;10;2;0;-1;-1;;;2;-1;20;4;4;33;12;8;108;7;False;45.99;7479
518;88;3126;4;2;0;0;7;27;-1;-1;-1;;;2;-1;20;0;4;40;22;8;188;3;False;19.99;13535
519;86;2512;4;2;5;166;4;27;-1;19;5;;;3;-1;20;-1;1;50;15;12;95;5;False;39.99;4937
520;88;298;15;4;5;178;10;25;-1;20;1;;;2;-1;20;-1;1;73;48;8;55;5;False;35.99;3162
521;86;440;17;1;2;0;9;27;-1;-1;-1;;;-1;-1;20;5;0;107;43;6;47;4;False;79.99;408
523;86;28622;0;3;5;132;-1;-1;-1;5;1;;;3;-1;20;5;3;96;23;10;811;7;False;59.99;40568
524;87;4442;21;4;0;166;10;25;-1;19;2;;;2;-1;20;3;4;61;34;8;331;5;False;15.99;20133
525;89;1132;8;2;5;0;4;27;-1;24;0;;;2;-1;20;-1;2;101;87;4;90;4;False;79.99;3363
526;87;726;7;1;1;134;4;10;0;-1;-1;;;3;-1;20;-1;4;86;61;8;26;5;False;39.99;3155
527;88;2251;4;2;5;94;9;27;-1;20;1;;;2;-1;20;-1;3;88;70;8;666;11;True;35.99;30317
528;86;152133;15;4;5;160;10;27;-1;20;1;;;2;-1;20;5;3;50;38;30;1212;11;True;19.99;254791
529;89;25307;7;1;1;225;3;10;3;-1;-1;;;-1;-1;20;4;4;82;55;12;750;8;False;29.99;32959
530;86;7627;21;4;0;157;10;25;-1;24;2;;;2;-1;20;6;4;97;65;12;303;7;False;17.99;17393
531;88;1543;15;4;5;120;3;25;-1;20;1;;;2;-1;20;1;3;88;70;8;169;5;False;29.99;10402
533;86;3551;15;4;5;160;10;27;-1;12;1;;;2;-1;20;1;1;44;30;8;217;4;False;39.99;14058
534;86;7210;7;1;1;134;4;24;1;-1;-1;;;3;-1;20;-1;4;55;23;16;1024;12;True;22.99;42455
535;88;18427;4;2;5;178;9;8;-1;20;2;;;2;-1;7;-1;1;21;58;6;1119;11;False;29.99;45639
536;89;4883;17;1;0;94;9;27;-1;-1;-1;;;-1;-1;20;5;1;42;20;8;285;5;False;22.99;16474
537;89;7599;18;4;4;138;10;27;-1;16;1;;;-1;2;20;-1;4;24;2;8;1006;4;False;39.99;21450
539;87;305;6;3;2;0;9;-1;-1;-1;-1;;;-1;-1;20;1;4;37;18;8;71;5;False;199.99;1181
540;87;4247;18;4;4;213;10;27;-1;22;1;;;-1;0;20;0;1;37;18;8;537;7;False;22.99;49472
541;88;3154;4;2;4;120;7;8;-1;19;1;;;-1;2;20;6;4;40;22;8;611;7;False;39.99;20030
542;88;1016;7;1;1;166;3;9;0;-1;-1;;;-1;-1;20;1;4;27;109;12;54;5;False;29.99;1092
543;87;367;17;1;5;0;7;-1;2;-1;-1;;;2;-1;20;-1;0;100;27;6;122;5;False;39.99;3783
544;86;7074;4;2;5;222;4;27;-1;24;3;;;2;-1;20;5;1;33;12;8;384;11;True;39.99;23261
545;89;6853;24;1;0;222;10;21;-1;-1;-1;;;-1;-1;20;-1;4;72;103;10;476;11;True;25.99;25823
546;88;1161;15;4;5;166;3;27;-1;20;2;;;2;-1;20;5;1;73;37;12;85;5;False;25.99;5368
547;87;12475;4;2;0;0;7;25;-1;7;3;;;2;-1;20;0;1;86;61;8;584;7;False;19.99;39957
549;89;406;18;4;4;138;10;27;-1;22;1;;;-1;2;20;-1;4;49;35;4;93;4;False;49.99;6529
551;87;5143;11;3;5;138;-1;15;-1;22;-1;;;1;-1;20;1;4;6;97;8;311;3;False;69.99;5719
552;86;17363;4;2;5;222;4;8;-1;-1;3;;;2;-1;20;1;2;28;6;8;1134;6;False;69.99;29161
554;87;687;4;2;5;0;4;-1;-1;-1;-1;;;-1;-1;20;5;2;12;54;6;47;4;False;250.0;610
555;86;10529;4;2;0;0;9;27;-1;3;1;;;2;-1;20;5;4;2;90;8;907;7;True;29.99;38625
556;86;4905;4;2;5;162;7;8;-1;19;2;;;3;-1;20;-1;1;4;95;12;160;5;False;49.99;4343
557;88;100303;7;1;1;208;3;10;3;-1;-1;;;3;-1;20;-1;4;39;101;20;1179;12;True;25.99;151374
559;88;38824;18;4;4;0;10;27;-1;17;1;;;-1;0;20;1;1;51;33;8;1143;7;False;22.99;80550
560;86;59652;7;1;1;162;3;10;1;-1;-1;;;3;-1;20;-1;4;18;95;16;1115;12;True;25.99;109917
561;86;14868;8;2;5;132;4;27;-1;24;3;;;2;-1;20;5;3;20;108;8;773;11;True;49.99;33766
562;88;1350;4;2;5;155;4;8;-1;2;3;;;2;-1;20;0;1;73;37;12;89;5;False;39.99;5624
563;89;60314;21;4;0;215;10;27;-1;3;1;;;2;-1;20;0;4;68;87;14;1002;7;False;15.99;79163
564;87;1601;4;2;4;138;4;27;-1;19;3;;;-1;0;20;1;0;100;80;8;111;5;False;69.99;2448
566;88;755;4;2;5;178;9;8;-1;3;0;;;2;-1;20;5;4;73;37;12;74;5;False;27.99;7136
567;88;2916;2;4;4;138;3;25;-1;22;1;;;-1;2;20;1;4;39;11;8;292;5;False;39.99;12064
568;86;3758;24;1;1;225;10;2;1;-1;-1;;;3;-1;20;-1;4;59;90;10;286;8;False;35.99;16947
569;87;11891;22;4;0;138;3;25;-1;-1;0;;;2;-1;20;0;4;16;110;8;453;5;False;22.99;19659
570;86;13307;2;4;4;0;10;27;-1;17;1;;;-1;2;20;-1;4;81;69;8;868;7;False;39.99;23744
571;88;6022;4;2;5;225;7;8;-1;11;2;;;2;-1;20;-1;4;1;44;6;252;7;True;35.99;22775
572;87;702;5;0;4;125;-1;-1;-1;-1;-1;;;-1;2;20;0;4;74;36;16;68;3;False;39.99;1118
573;87;14504;17;1;0;0;7;19;1;-1;-1;;;2;-1;20;0;1;23;106;12;777;11;False;22.99;34097
574;89;67701;4;2;0;0;7;27;-1;19;3;;;2;-1;20;-1;4;60;26;12;1145;10;False;19.99;128099
575;88;17157;0;3;5;138;10;27;-1;5;1;;;3;-1;20;1;3;92;5;14;801;7;False;59.99;34846
579;88;406;24;1;5;75;4;11;3;-1;-1;;;-1;-1;20;1;4;52;24;12;141;6;False;45.99;7483
580;88;15213;17;1;5;138;7;27;3;-1;-1;;;2;-1;7;-1;1;27;5;8;1010;8;False;25.99;37460
581;86;2190;15;4;5;160;10;21;-1;20;1;;;2;-1;20;5;3;44;30;8;170;3;False;59.99;4072
582;88;19566;15;4;0;162;10;21;-1;20;1;;;2;-1;20;1;1;99;64;12;918;7;False;25.99;38456
583;89;5041;17;1;0;194;9;25;3;-1;-1;;;-1;-1;20;5;1;68;35;12;592;5;False;19.99;28046
584;87;2299;4;2;5;138;9;8;-1;3;1;;;2;-1;20;0;4;100;80;8;200;4;False;49.99;6847
585;89;11216;22;4;4;24;10;25;-1;19;3;;;-1;0;20;5;4;106;79;8;1050;5;False;19.99;43970
586;86;2082;22;4;4;138;3;27;-1;11;0;;;-1;2;20;-1;4;59;38;8;203;7;False;19.99;8054
587;87;2482;15;4;5;162;10;27;-1;20;2;;;2;-1;20;2;4;105;45;24;174;5;False;22.99;8068
588;87;1755;4;2;0;202;7;25;-1;20;1;;;2;-1;20;0;1;37;18;8;146;3;False;29.99;9304
